Acres,Distance to GTET 100,Distance to GTET 200,Distance to CAISO substation,Population Density,Urban or Rural,percentile_GTET100,percentile_GTET200,percentile_CAISO,Parking,Rooftop
0.34228874346847044,0.10935359151005405,0.9177391767038008,-0.2006781098346022,-0.13533596837944664,1.0,2.0,3.0,1.0,0.0,0.0
0.31349274832296997,0.2526844673913696,0.8361964901210477,-0.3623974355156131,-0.07288537549407113,1.0,2.0,3.0,1.0,0.0,0.0
0.07598529801457005,-0.30033614605065695,0.35361873113224385,-0.5789724169383393,0.2385770750988143,1.0,1.0,2.0,0.0,0.0,0.0
10.956570156191201,1.5425482839274072,0.4954065348610763,-0.6592384085043824,3.578498023715415,1.0,3.0,3.0,0.0,0.0,0.0
-0.06828582404438326,0.06473008125104318,0.5955860517081565,-0.1951497265399219,0.06592885375494074,1.0,2.0,3.0,1.0,0.0,0.0
15.347292261512045,-0.4267374411726956,-0.4489975409148842,-0.7192194680217687,-0.037944664031620556,1.0,0.0,1.0,0.0,0.0,0.0
0.8989152552677889,0.10078157920466992,0.5624596009266537,-0.20859322988339146,0.0017391304347826445,1.0,2.0,3.0,1.0,0.0,0.0
2.81056640976987,0.13917954135170457,-0.3546778629498291,-0.17313778847767292,-0.1728063241106719,1.0,2.0,1.0,1.0,0.0,0.0
2.5915396589764503,-0.1981692075783461,-0.5590253728994422,1.3061998048270012,-0.18086956521739128,1.0,1.0,0.0,3.0,0.0,0.0
-0.21938103878505447,3.6843902057214866,1.792817788978598,0.6743373542813719,-0.1177865612648221,1.0,3.0,3.0,3.0,0.0,1.0
-0.2914963543765457,1.2497165024097525,0.44671780402334693,0.8522962697388549,0.0017391304347826445,1.0,3.0,3.0,3.0,0.0,0.0
-0.364958925872584,0.19431811264665677,-0.32127791769424735,-0.12222460781831367,0.14450592885375496,1.0,2.0,1.0,1.0,0.0,0.0
0.27960157890964027,0.2577187122724148,-0.2828732853844284,-0.06368253632736397,3.578498023715415,1.0,2.0,1.0,2.0,0.0,0.0
0.24735367700313565,0.6086952903838552,2.3626026726083835,0.7579453985283033,-0.10197628458498022,1.0,3.0,3.0,3.0,0.0,0.0
-0.03785592911870677,0.07142195423727858,0.19470448623259773,0.5914356223646597,-0.037944664031620556,1.0,2.0,2.0,3.0,0.0,0.0
0.23352674355120953,0.13590360117812725,-0.3016087016719097,-0.12981978193524307,-0.034466403162055306,1.0,2.0,1.0,1.0,0.0,0.0
-0.22727124716869102,0.1360884685297074,1.0158678344162504,-0.41827231060176545,-0.08363636363636362,1.0,2.0,3.0,1.0,0.0,0.0
-0.14123902060254304,0.06327900138368005,-0.05532819963476108,0.283175638746624,0.0017391304347826445,1.0,2.0,2.0,2.0,0.0,0.0
0.43092512016135776,-0.27471425958685036,1.5392710780815477,-0.5553139922869773,-0.10197628458498022,1.0,1.0,3.0,0.0,0.0,0.0
0.03893355068568895,-0.5240773731768265,0.13232169963280474,2.046702479541442,-0.037944664031620556,1.0,0.0,2.0,3.0,0.0,0.0
8.632722836739694,-0.6149637748664871,-0.8114968353133084,-0.10440803165433804,-0.037944664031620556,1.0,0.0,0.0,1.0,0.0,0.0
-0.2947335112781007,0.1463682380761258,-0.35032334176047375,0.5989701257236153,-0.037944664031620556,1.0,2.0,1.0,3.0,0.0,1.0
-0.1968554424079804,0.13881509576843393,-0.3548986242471207,0.5916148786804523,-0.037944664031620556,1.0,2.0,1.0,3.0,0.0,1.0
79.47170546094885,-0.22669636112950847,-0.5763055697657986,-0.5109758115611154,-0.08363636363636362,1.0,1.0,0.0,0.0,0.0,0.0
648.7852723817,-0.13730339627205163,-0.5221561773830738,-0.3258074731206284,-0.07288537549407113,1.0,2.0,0.0,1.0,0.0,0.0
0.2437136556475142,1.5352189168748445,2.60378709335191,1.1200907665097368,-0.10197628458498022,1.0,3.0,3.0,3.0,0.0,0.0
-0.3354961626245345,-0.25623614671240796,-0.07176262547979265,1.0442433625385685,0.2972332015810277,1.0,1.0,2.0,3.0,0.0,1.0
0.43798865495881023,0.9306410079835361,2.0459857475384045,0.739721017883168,-0.10197628458498022,1.0,3.0,3.0,3.0,0.0,0.0
-0.16560961875235142,-0.18714152808367285,0.014977296060929228,0.5618118603620149,2.9840316205533597,0.0,1.0,2.0,3.0,1.0,0.0
0.05738275940356708,3.7635947646511503,1.8407955996130467,0.9524635059101808,-0.1177865612648221,1.0,3.0,3.0,3.0,0.0,0.0
-0.41812307679902305,0.4131027437544109,-0.18875009678513688,0.079794073251504,-0.08363636363636362,1.0,3.0,2.0,2.0,0.0,0.0
