Acres,Urban or Rural,Distance to GTET 100,Distance to GTET 200,Distance to CAISO substation,Population Density,percentile_GTET100,percentile_GTET200,percentile_CAISO,Parking,Rooftop
0.00024770320018780654,1,0.04951495358978845,0.0875941623143447,0.04571610821341753,0.005908926845739169,1.0,2.0,1.0,0,0
0.001863071138196246,0,0.009730349301524296,0.03194542710490944,0.07324843313140976,0.08029154586840848,0.0,1.0,1.0,0,1
0.021092935874732818,1,0.027481367220306183,0.029670992515265542,0.09484154459036254,0.0023286411214735636,1.0,0.0,2.0,0,0
0.0001874685072784427,0,0.012256487342254947,0.03217721034644595,0.054765613112095456,0.08029154586840848,0.0,1.0,1.0,0,1
6.730912808531747e-05,1,0.2301885232533225,0.12665890468031926,0.07260208029590176,0.006304795836389675,3.0,3.0,1.0,0,0
0.00010762695478087866,0,0.011671485475920625,0.04702259393040431,0.2427916752780514,0.11886548604561806,0.0,1.0,3.0,1,0
0.0002766354662208818,0,0.14031198573066522,0.07651656046175158,0.020392810450328928,0.14075471258746958,3.0,2.0,0.0,0,1
3.831284264644176e-05,1,0.07747230791639785,0.04224809806466123,0.038106230791101744,0.00400526272893453,2.0,1.0,0.0,0,1
0.0001649405907108709,1,0.20437366107529228,0.18225600425142308,0.34476304283790815,0.007591370056003818,3.0,3.0,3.0,0,0
0.0005579111146534369,0,0.007718824816653179,0.004209319130518383,0.16324263309339018,0.14075471258746958,0.0,0.0,3.0,1,0
0.00018174133500944788,0,0.07259645827668693,0.03958914315203174,0.02421702075542575,0.2215643811054059,2.0,1.0,0.0,0,1
0.00035478359036968506,1,0.32334151547239726,0.3819119673768444,0.13498300206291386,0.005233620920511836,3.0,3.0,2.0,0,0
0.0001716125626477917,0,0.04621374758548229,0.02570348871016886,0.03145565317865936,0.005908926845739169,1.0,0.0,0.0,1,0
0.001076856427739575,1,0.0430036211137195,0.13189308544837777,0.2359252251479822,0.002893336593430903,1.0,3.0,3.0,0,0
0.0002007136883539412,1,0.014571342196506742,0.007946213435593963,0.013453411714549593,0.0427305645790399,0.0,0.0,0.0,0,0
0.03196581255112024,1,0.07524230878786135,0.041032009059436464,0.06946963051345037,0.005908926845739169,2.0,1.0,1.0,0,0
0.0001643636692095129,0,0.030313585172043266,0.016530956073000536,0.14280724807130765,0.14075471258746958,1.0,0.0,2.0,0,1
0.0002750434682298542,0,0.214529231216327,0.11698957010477017,0.035828187513262326,0.005804137995272859,3.0,2.0,0.0,0,1
0.062048024431100635,1,0.014538113492058167,0.007928092772845409,0.01342273235532111,0.005908926845739169,0.0,0.0,0.0,0,0
0.01027341874885805,1,0.09103163099703913,0.04964242549091448,0.08404757738403275,0.14075471258746958,2.0,1.0,2.0,0,0
0.00015915978103580748,0,0.03879002622327481,0.02115342728114111,0.03581400986691526,0.0427305645790399,1.0,0.0,0.0,0,1
0.0004348612844676789,1,0.3022163876354747,0.20921966602172087,0.18882512634153828,0.004651460640143445,3.0,3.0,3.0,0,0
0.0009208502638194455,1,0.13090042595976015,0.071384139460796,0.12085759158608983,0.0427305645790399,3.0,2.0,2.0,0,0
5.2775516067761965e-05,0,0.04392112722219452,0.0680443531917582,0.06032295296599853,0.009052592359728481,1.0,2.0,1.0,0,0
0.002640967127007406,0,0.02099294984754499,0.06447938632346145,0.03621924907111752,0.008988554728887956,0.0,2.0,0.0,0,1
0.0003753908121792551,0,0.3424200673508293,0.18673248511399682,0.06513294065944332,0.004651460640143445,3.0,3.0,1.0,0,1
0.06418589704466604,1,0.07166837550827729,0.03908303028581631,0.33916308479553003,0.005908926845739169,2.0,1.0,3.0,0,0
0.0003537346579685469,0,0.030186395941861472,0.07688185500294663,0.11143601219085615,0.08029154586840848,1.0,2.0,2.0,0,1
0.0004464868884251599,0,0.08184077559874857,0.044630361559837066,0.05318594176331737,0.14075471258746958,2.0,1.0,1.0,1,0
0.00044593898361823016,1,0.39109254538486693,0.21327512570824778,0.10000004550812744,0.004651460640143445,3.0,3.0,2.0,0,0
0.00010783679639773952,1,0.325768640689856,0.18482796128699475,0.31292472568337304,0.002625542864461443,3.0,3.0,3.0,0,0
0.00023542923069130495,1,0.08568185910488989,0.20887458145433027,0.10664738550929265,0.005908926845739169,2.0,3.0,2.0,0,0
6.662282167416272e-05,0,0.024068848673090257,0.03692897424024131,0.02222225834294812,0.007719445317684865,0.0,1.0,0.0,0,1
0.007520419270009384,1,0.09204489109241216,0.05019498824560256,0.0849830989751903,0.005908926845739169,2.0,1.0,2.0,0,0
0.0002320210174779678,0,0.07640109359235617,0.12366175297054327,0.06822101606048316,0.005804137995272859,2.0,3.0,1.0,1,0
3.62219108107e-05,0,0.09966262163703539,0.11654158401348767,0.03954800627499522,0.005908926845739169,2.0,2.0,0.0,0,0
2.5888307227104312e-05,0,0.01863275742466048,0.05539002585975216,0.13045987560766178,0.08029154586840848,0.0,1.0,2.0,1,0
0.003658382007857382,0,0.23108141077874508,0.12601599676152536,0.027778915574002697,0.14075471258746958,3.0,3.0,0.0,0,0
0.020792545818340117,1,0.08248100810080101,0.04497950057813098,0.06739607696345003,0.0023286411214735636,2.0,1.0,1.0,0,0
0.00017316492251964706,0,0.03666524827538431,0.0199947187112999,0.033852247377951165,0.028572426560480632,1.0,0.0,0.0,1,0
9.748711563930828e-05,1,0.23249317019489962,0.14476348486586665,0.30376126901424894,0.0011410341495220462,3.0,3.0,3.0,0,0
0.00042504316789653576,0,0.12173833517458953,0.06638776178237539,0.014880268032641733,0.005804137995272859,3.0,2.0,0.0,0,1
9.514458249546749e-05,1,0.11723246989076,0.13544350007309175,0.3348588718565717,0.019933167999813706,3.0,3.0,3.0,0,0
0.00010394632690403566,1,0.2097424302466391,0.3771645332099589,0.19060941082289767,0.005233620920511836,3.0,3.0,3.0,0,0
0.0003257390993610441,1,0.07494194850324483,0.05721761432770434,0.07704369110685955,0.008988554728887956,2.0,1.0,1.0,0,0
5.385215272269897e-06,0,0.03399735237412362,0.07655103840727512,0.128614814133948,0.08029154586840848,1.0,2.0,2.0,1,0
0.0003611740608309895,0,0.06036931391977218,0.032921294888118534,0.27198030892293756,0.08551934518611663,2.0,1.0,3.0,0,1
6.819073909113746e-05,0,0.045825095623479264,0.04789358639849396,0.035505085880592424,0.14075471258746958,1.0,1.0,0.0,0,1
0.00016406405619629483,1,0.12173392066993459,0.06638535441346403,0.16854522118169027,0.002893336593430903,3.0,2.0,3.0,0,0
4.614122591999205e-05,0,0.019234474406372947,0.14386900940705666,0.12426801572324014,0.014309499691455051,0.0,3.0,2.0,1,0
0.00021615429466421128,1,0.06352308563731483,0.10595053868208323,0.1793805602909574,0.007719445317684865,2.0,2.0,3.0,0,0
4.843082551833285e-05,0,0.207888729588435,0.2638494719392816,0.17584425238120843,0.005908926845739169,3.0,3.0,3.0,0,0
8.952293138398348e-05,0,0.025530115484475507,0.07198571954113589,0.121308139258177,0.08029154586840848,1.0,2.0,2.0,0,1
0.00015854671381843575,1,0.12155849119377,0.06628968717555973,0.11223238102398662,0.017773353359646978,3.0,2.0,2.0,0,1
0.0009539545739174702,1,0.07488931474997028,0.06288698498769696,0.11086709614383916,0.007259538696193836,2.0,2.0,2.0,0,0
9.053585540832676e-05,0,0.026569077669210128,0.014488957784344031,0.026401828387892342,0.0427305645790399,1.0,0.0,0.0,0,1
0.00024150290435256047,0,0.2521948676900176,0.13752983211846376,0.21824540309485388,0.005908926845739169,3.0,3.0,3.0,0,0
0.00042441316142017877,0,0.1384854001919107,0.07552046563715865,0.05382807060293057,0.014309499691455051,3.0,2.0,1.0,0,1
5.863240527744719e-05,0,0.027075063102032382,0.027859626422012514,0.07442265754200109,0.08519333542911034,1.0,0.0,1.0,1,0
0.0005273015812836598,0,0.05261215630724151,0.028691071672477596,0.11929175145071874,0.14075471258746958,2.0,0.0,2.0,0,1
3.519142260296216e-05,0,0.028511992387255807,0.015548490587056539,0.16825560425608774,0.019933167999813706,1.0,0.0,3.0,1,0
0.0008661279082879875,0,0.005484502279561479,0.002990872433964595,0.24085088684690528,0.08551934518611663,0.0,0.0,3.0,0,1
0.00013422798967036362,0,0.02593015121166436,0.014140530993397911,0.024948486141941326,0.0427305645790399,1.0,0.0,0.0,1,0
0.000443995451075839,0,0.012514187247366354,0.05531016431468557,0.22243132731849025,0.11886548604561806,0.0,1.0,3.0,1,0
0.0031497071713105645,0,0.19946607786072096,0.10877515650013844,0.046285778877667536,0.14075471258746958,3.0,2.0,1.0,0,0
0.00011617877557310774,0,0.10787501975236354,0.05882765772439928,0.07162291351650646,0.0427305645790399,2.0,1.0,1.0,0,1
3.935453097816743e-05,1,0.10794906948838003,0.05886803938583453,0.15523802666419081,0.08551934518611663,2.0,1.0,3.0,0,0
3.843020325543172e-05,1,0.1279838689270487,0.0794754606897125,0.20602907777377735,0.028135806350204337,3.0,2.0,3.0,0,1
0.0001776252423956701,0,0.04741287527465524,0.02585573939907382,0.04056837444994377,0.14075471258746958,1.0,0.0,0.0,0,1
0.0006247924961547693,1,0.2038632872431604,0.11117309375277101,0.15983349078154888,0.006304795836389675,3.0,2.0,3.0,0,0
0.01544203053184414,1,0.08460329624914602,0.046136851381588455,0.07811243202569476,0.005908926845739169,2.0,1.0,1.0,0,0
0.0003938830263623432,0,0.008021983008405908,0.04405170145564541,0.07458214924791061,0.017773353359646978,0.0,1.0,1.0,0,1
8.02325989981367e-05,0,0.008872996200780357,0.05433108839466209,0.05428282195422212,0.08029154586840848,0.0,1.0,1.0,1,0
0.000284484949087487,0,0.027924558978443256,0.015228144583052727,0.025782154026571635,0.08551934518611663,1.0,0.0,0.0,1,0
0.0001422993909499774,1,0.05838673007197109,0.04778510767480542,0.1545115630052027,0.002625542864461443,2.0,1.0,3.0,0,0
0.00020124133856092624,1,0.21429058342988117,0.19131028188824487,0.34192275900673874,0.007591370056003818,3.0,3.0,3.0,0,0
6.973759152942191e-05,0,0.054968172566462616,0.03564594719006153,0.16586989945134842,0.0427305645790399,2.0,1.0,3.0,0,1
0.00044748951622985804,0,0.01970754660592649,0.028940832007324092,0.020650031155229794,0.08519333542911034,0.0,0.0,0.0,0,1
0.000611820861333526,0,0.0735394164152083,0.04010336802771392,0.03446855123310667,0.14075471258746958,2.0,1.0,0.0,0,1
0.00013577745361193332,0,0.07141504483551936,0.03894488106329653,0.06781027449420068,0.0427305645790399,2.0,1.0,1.0,1,0
0.03161922309700606,1,0.032817670572703524,0.08027642007745509,0.1999607480417931,0.019933167999813706,1.0,2.0,3.0,0,0
0.00024829950223211126,0,0.008853217453105607,0.00482793928832225,0.13543486267350094,0.14075471258746958,0.0,0.0,2.0,1,0
0.00025663872865518594,0,0.066984838406485,0.03652894947826472,0.061845682955071896,0.0427305645790399,2.0,1.0,1.0,1,0
0.00023621380626963963,0,0.04816709901957047,0.026267041444861073,0.2889320931974553,0.08551934518611663,1.0,0.0,3.0,1,0
6.622863606580078e-05,0,0.15421069778354835,0.08409596742115635,0.046507102408843155,0.2215643811054059,3.0,2.0,1.0,0,1
0.0012694035265120988,0,0.24534311591147548,0.2146990024171749,0.14941887440722074,0.005233620920511836,3.0,3.0,3.0,0,1
0.0006154640343516074,1,0.405288249385993,0.3863986251789576,0.1369786484508433,0.005233620920511836,3.0,3.0,2.0,0,0
0.0012946940981503328,1,0.0762896070284694,0.24369151638213085,0.1091420407337871,0.005908926845739169,2.0,3.0,2.0,0,0
0.00018862440454839126,1,0.3900669314451102,0.3104608888858408,0.022659493861245026,0.005908926845739169,3.0,3.0,0.0,0,0
0.00012061113004643265,1,0.05493073968954404,0.2443835176364662,0.0676665732999836,0.005908926845739169,2.0,3.0,1.0,0,0
0.0009237973951025441,0,0.05454111496893837,0.08009003452069303,0.05851937406672521,0.005804137995272859,2.0,2.0,1.0,0,1
0.0002647696901860522,0,0.2265494293137862,0.12354456403274403,0.05083767034730336,0.14075471258746958,3.0,3.0,1.0,0,1
4.068207490696114e-05,1,0.2825195402872012,0.34114884161206427,0.2608443094418711,0.00891869549524375,3.0,3.0,3.0,0,0
0.00019235215508584653,0,0.21001772619245934,0.11452930382648584,0.1878215536806045,0.14075471258746958,3.0,2.0,3.0,0,1
0.00034963052834178934,0,0.19176323479219856,0.10457455272198835,0.08119695131733098,0.14075471258746958,3.0,2.0,1.0,0,1
0.00012481595296817298,1,0.038527393571468185,0.18331054601019306,0.17314151704947117,0.011416163098024148,1.0,3.0,3.0,0,0
5.010215211024042e-05,0,0.01923852507257606,0.0313885381790468,0.04899931701808846,0.08029154586840848,0.0,1.0,1.0,1,0
0.001065050195211539,0,0.008472128613249617,0.014978723049590265,0.027523682063548924,0.029177873252063755,0.0,0.0,0.0,0,0
0.00022844950826589346,1,0.04838199506250269,0.14605336446830172,0.04467007159458504,0.005908926845739169,1.0,3.0,1.0,0,0
0.0005485160909517419,1,0.22182564595527784,0.381128103067564,0.18610136085911846,0.005233620920511836,3.0,3.0,3.0,0,0
0.0006638576656549249,0,0.00845163540238813,0.06528165044620957,0.16460361169026236,0.01758124046712541,0.0,2.0,3.0,0,1
0.00035555476847714314,0,0.02665917722169945,0.05277771378209437,0.1363479811925577,0.0427305645790399,1.0,1.0,2.0,0,1
0.00014510128989149204,0,0.03936141591487785,0.02146502413907946,0.03634156187049309,0.028572426560480632,1.0,0.0,0.0,1,0
0.00024240883367418437,0,0.11853265636116916,0.06463960380805327,0.05976397521867532,0.0427305645790399,3.0,2.0,1.0,0,1
0.009270924376303903,1,0.028838936436546864,0.14460968697164495,0.026626379372492088,0.008988554728887956,1.0,3.0,0.0,0,0
0.0003172574465589765,0,0.04314964273938536,0.0703903467263172,0.152703321801478,0.007259538696193836,1.0,2.0,3.0,0,1
0.0011320770550700763,0,0.034473661634802484,0.018799577249806087,0.1241800458688969,0.11886548604561806,1.0,0.0,2.0,0,0
0.00015164560357327714,0,0.11228989765438446,0.06123523017918357,0.036000596453728835,0.0427305645790399,3.0,2.0,0.0,0,1
0.0004373517991823586,1,0.04999743403949325,0.2942601717235571,0.04616994853095645,0.005233620920511836,2.0,3.0,1.0,0,0
0.00010949545581530302,0,0.05543225614344098,0.04674406522608578,0.07914048116067075,0.029177873252063755,2.0,1.0,1.0,1,0
0.00027106182957151246,1,0.10498598303979224,0.05725217469532995,0.09693133515385095,0.008988554728887956,2.0,1.0,2.0,0,0
7.859716848054803e-05,0,0.22247787544485767,0.1462381393852574,0.06040048026155647,0.006304795836389675,3.0,3.0,1.0,0,0
0.0006127059680295564,1,0.23376964458013375,0.23031806185003995,0.20285485963132274,0.008988554728887956,3.0,3.0,3.0,0,0
0.0010370550856862594,1,0.029431219858163347,0.016049774379667193,0.02717322211458478,0.008988554728887956,1.0,0.0,0.0,0,0
0.001856871568981264,0,0.030910019681239326,0.04566988498216431,0.07732183015233289,0.005804137995272859,1.0,1.0,1.0,0,1
0.0003294936243830539,0,0.20726585361069402,0.12701042007365962,0.1432264292909847,0.14075471258746958,3.0,3.0,2.0,0,1
0.010186196035569327,1,0.07446178071767233,0.04060636243371374,0.06874898547324719,0.008988554728887956,2.0,1.0,1.0,0,0
0.0001923106530657044,1,0.02769523021942757,0.015103084362691189,0.025570419639209273,0.017773353359646978,1.0,0.0,0.0,0,1
7.210535851614821e-05,0,0.11700210680857295,0.0638049467631039,0.03242830682271805,0.0427305645790399,3.0,2.0,0.0,0,1
0.006207581636877404,0,0.2431277424974801,0.13329440119657265,0.007899962738484244,0.14075471258746958,3.0,3.0,0.0,0,0
0.0036472042624098064,1,0.06572557291510352,0.11636307382991394,0.06068302979072982,0.005908926845739169,2.0,2.0,1.0,0,0
0.0003275979811586746,0,0.25376737066240557,0.22190503820433874,0.15338540305515308,0.005233620920511836,3.0,3.0,3.0,0,1
0.00012805729781902747,0,0.041107496519252024,0.06244737981201356,0.10572712624891546,0.008988554728887956,1.0,2.0,2.0,1,0
0.00043470105215679,0,0.28117555129362304,0.15333391483905726,0.04515599254774609,0.14075471258746958,3.0,3.0,1.0,0,1
0.00018563214389462901,0,0.20699424868766023,0.14482584010061625,0.09314950772523602,0.006304795836389675,3.0,3.0,2.0,0,0
0.00024353688326874217,0,0.02386423609376739,0.013013922185146524,0.022033343880952544,0.005908926845739169,0.0,0.0,0.0,1,0
0.0011159474353770221,1,0.07511708609402498,0.1331754647828633,0.08638096846204973,0.005908926845739169,2.0,3.0,2.0,0,0
0.00011807893291648472,1,0.06933773722968503,0.07390207998721132,0.1251206145780066,0.03420773807444665,2.0,2.0,2.0,0,0
0.00013778458907427133,0,0.021754053885495995,0.03981514533659845,0.024471724955358203,0.002625542864461443,0.0,1.0,0.0,0,0
0.0003002713359346657,1,0.03866500765173969,0.021085250702797542,0.0743370179252669,0.007719445317684865,1.0,0.0,1.0,0,0
4.898919201311401e-05,1,0.09330191293973072,0.05088048198786005,0.168646212399724,0.028572426560480632,2.0,1.0,3.0,0,0
2.9225789246246464e-05,0,0.028428132951563764,0.039713079652223905,0.02624709321321334,0.008988554728887956,1.0,1.0,0.0,1,0
0.00013730171669229253,0,0.01858890211620016,0.017385734340446553,0.02943508174523725,0.08519333542911034,0.0,0.0,0.0,0,1
0.00017254011673528802,0,0.04493084507877229,0.06918303902122759,0.058119440981843365,0.009052592359728481,1.0,2.0,1.0,1,0
0.0005531240086362488,1,0.18765271017271024,0.1684270015132673,0.17325577391969743,0.005233620920511836,3.0,3.0,3.0,0,0
0.00021949599355996236,0,0.05086349598021419,0.08740855800130774,0.18356610002437837,0.007259538696193836,2.0,2.0,3.0,0,0
0.00029714019825599966,0,0.14527673067347488,0.07922399279274914,0.13413092932252646,0.14075471258746958,3.0,2.0,2.0,0,1
0.0017953409784300448,1,0.14086445281245116,0.07681783822249645,0.05551373500886909,0.01758124046712541,3.0,2.0,1.0,0,0
6.706165898448368e-05,0,0.04854118054402561,0.07273702516509703,0.146274256498514,0.11886548604561806,1.0,2.0,3.0,0,1
0.00032968925445470317,0,0.03164167485738441,0.017255205353472552,0.02921408841090542,0.005908926845739169,1.0,0.0,0.0,1,0
7.393726567500396e-05,0,0.06235345970448295,0.04086904802262384,0.021048657858868513,0.007719445317684865,2.0,1.0,0.0,0,0
0.0001035439890228297,0,0.022708985041146275,0.07406113570334893,0.12538990536060335,0.028572426560480632,0.0,2.0,2.0,0,0
0.0002554332810167309,1,0.12483559096444764,0.11831153190629723,0.11525805785251872,0.007591370056003818,3.0,3.0,2.0,0,0
0.03063116130723934,0,0.16795815312758477,0.0915928893166698,0.07376745428985801,0.14075471258746958,3.0,2.0,1.0,0,0
0.0003456095739689112,0,0.015928835884150522,0.04703101598931201,0.1722268258267216,0.11886548604561806,0.0,1.0,3.0,0,1
0.00026303722057559683,0,0.047764153408213716,0.11120037159241236,0.1634486624137775,0.008988554728887956,1.0,2.0,3.0,1,0
0.00012912504051921822,0,0.00928692784279822,0.06568054912935894,0.11120107410114118,0.00891869549524375,0.0,2.0,2.0,0,1
0.0010102793976278712,0,0.03909631040077746,0.022454308973610684,0.03742317911511528,0.005908926845739169,1.0,0.0,0.0,1,0
0.0003414340352637735,0,0.02449632758602395,0.18056008594933218,0.34212870018811165,0.0022122090653998857,1.0,3.0,3.0,1,0
0.0003321649101839458,0,0.02700198272206796,0.014725034591886172,0.05257604423816724,0.014309499691455051,1.0,0.0,1.0,0,1
0.0005761707876276751,1,0.048492702029285635,0.05498447370206441,0.07078790780482444,0.028572426560480632,1.0,1.0,1.0,0,0
0.0004604755492855538,0,0.3315666567234786,0.2803444512563855,0.05760015442819413,0.005233620920511836,3.0,3.0,1.0,0,1
0.0008039325388951348,0,0.10669125974882598,0.058182115981039235,0.09850578103155212,0.0427305645790399,2.0,1.0,2.0,1,0
0.0001944264025517999,1,0.29470329939914863,0.4269099693963722,0.21921773543549575,0.005233620920511836,3.0,3.0,3.0,0,0
0.0002211358021424638,0,0.05191638135547318,0.028311643600901826,0.09781260836508908,0.14075471258746958,2.0,0.0,2.0,1,0
0.00016572981511230327,1,0.06415233281702686,0.11685543109356986,0.05923049052016504,0.009052592359728481,2.0,2.0,1.0,0,1
0.00033101851717602486,0,0.02114219409393469,0.09076156847837662,0.019520140139376526,0.028572426560480632,0.0,2.0,0.0,0,1
0.00013174814146223423,0,0.05650874803638876,0.03081600629645459,0.05217333053845504,0.0427305645790399,2.0,1.0,1.0,1,0
0.0001475835690485558,1,0.03557984464736307,0.11972109357259458,0.06094724772575185,0.028572426560480632,1.0,3.0,1.0,0,0
0.00031874808989616185,0,0.0051193807347436815,0.09601124073183384,0.1351408996632369,0.08519333542911034,0.0,2.0,2.0,0,1
3.385496910216993e-05,0,0.051817112065310124,0.038489822501114296,0.16187395004348237,0.0427305645790399,2.0,1.0,3.0,1,0
0.0006333161462971052,1,0.11667134579881669,0.1177520196907586,0.07013694505455238,0.005908926845739169,3.0,3.0,1.0,0,0
0.0005628516170071176,0,0.06068980275257804,0.041579829646688354,0.14281769649987214,0.08551934518611663,2.0,1.0,2.0,1,0
0.021042786651395647,1,0.058513219034218154,0.05731617256549127,0.07850120749676046,0.019933167999813706,2.0,1.0,1.0,0,0
0.00011201562581691879,0,0.026870625387353308,0.09109214372267711,0.0444163127193917,0.008988554728887956,1.0,2.0,1.0,1,0
0.0005601103303393682,0,0.24594056450463475,0.13411916292054446,0.2151265788457976,0.14075471258746958,3.0,3.0,3.0,1,0
0.00019710566784671485,0,0.017505736225617883,0.017669782163561444,0.10192842079206291,0.08029154586840848,0.0,0.0,2.0,1,0
0.0005029644876707617,0,0.18502884964292868,0.10090207965588864,0.08109719542809399,0.2215643811054059,3.0,2.0,1.0,0,1
3.0644399246290244e-05,0,0.05132241811263159,0.03848196327443676,0.16170302944109238,0.0427305645790399,2.0,1.0,3.0,0,1
0.04044251509864532,1,0.10041193342382311,0.3370350449739628,0.08095988688591087,0.005804137995272859,2.0,3.0,1.0,0,0
0.00014733392317491624,1,0.05347561075705219,0.05910845689789934,0.049372899112484804,0.006543481551340716,2.0,1.0,1.0,0,1
2.2867357397924166e-05,0,0.03852965691793365,0.02101143966981357,0.035573616400387136,0.0427305645790399,1.0,0.0,0.0,0,1
0.0002470207027133617,0,0.04760365338669161,0.026977465470946514,0.030117556034657426,0.005908926845739169,1.0,0.0,0.0,1,0
9.032255373508253e-05,0,0.11423314568535725,0.06229494474796978,0.10203294292847627,0.11886548604561806,3.0,2.0,2.0,1,0
0.005377885137765158,1,0.07188155752502955,0.039199285177294325,0.0762897382353906,0.005804137995272859,2.0,1.0,1.0,0,0
0.0005028296661115539,1,0.08640036320482991,0.11289067579558595,0.10170457196647988,0.007591370056003818,2.0,2.0,2.0,0,0
2.280367881415364e-05,0,0.05440975394922409,0.06888458683032575,0.11662570039508911,0.03420773807444665,2.0,2.0,2.0,0,1
0.0005027194469264608,1,0.0906385446316837,0.15834246767347043,0.05340212992864036,0.005908926845739169,2.0,3.0,1.0,0,0
0.00015294712150121253,0,0.042931322585480915,0.03241730126268733,0.07330148278925179,0.08029154586840848,1.0,1.0,1.0,1,0
0.002896367393950147,1,0.029603280960297122,0.2793677044683462,0.1492570550446236,0.005804137995272859,1.0,3.0,3.0,0,0
0.00012848659893995972,0,0.0973326110142243,0.06442553257630843,0.10907625647150984,0.0427305645790399,2.0,2.0,2.0,1,0
0.00011250849305348999,0,0.11599439129399666,0.06325540764356402,0.031951096652281505,0.0427305645790399,3.0,2.0,0.0,0,1
0.00022133772042590846,0,0.13529226263431798,0.07377914680601311,0.05270102302864793,0.2215643811054059,3.0,2.0,1.0,0,1
0.0004685077239868167,0,0.1744901805439262,0.09515501031536844,0.005053311972873202,0.14075471258746958,3.0,2.0,0.0,0,1
6.131956652178097e-05,0,0.06478879774386673,0.03533137909778244,0.03485624618195574,0.14075471258746958,2.0,1.0,0.0,0,1
7.875446016549479e-05,1,0.045602918391415344,0.2859249087604061,0.1647967795929533,0.001356433453258351,1.0,3.0,3.0,0,1
0.0010866145975686815,0,0.010455510600107411,0.09656987518803549,0.16800051704021876,0.08519333542911034,0.0,2.0,3.0,0,0
0.00029551696938847765,0,0.06891372554969695,0.03758083260107063,0.03818505142008511,0.0427305645790399,2.0,1.0,0.0,1,0
4.883648730660048e-05,0,0.007381196897666773,0.17341905692207377,0.09752678780811085,0.005908926845739169,0.0,3.0,2.0,0,1
0.00010578766738712173,0,0.07103401659815918,0.038737094322842516,0.06340831581868225,0.005804137995272859,2.0,1.0,1.0,1,0
0.00024304458052554564,0,0.01724943365336515,0.07739711132868587,0.13322845761495433,0.08029154586840848,0.0,2.0,2.0,0,1
7.538808026906043e-05,0,0.050898456640350656,0.027756537081636296,0.04888448091502127,0.0427305645790399,2.0,0.0,1.0,0,1
8.175951206988092e-05,0,0.03896881084595546,0.021250924186482004,0.04991583446048866,0.029177873252063755,1.0,0.0,1.0,1,0
0.0001365977553672316,0,0.09047962287387833,0.04934139801481355,0.18003595982041246,0.08551934518611663,2.0,1.0,3.0,1,0
0.00039871007909078745,0,0.013495015736632822,0.03586195801768069,0.06071642676253987,0.0931689312701573,0.0,1.0,1.0,0,1
3.471884334367309e-05,0,0.01447393878306071,0.00789309627574968,0.24522858884969218,0.08551934518611663,0.0,0.0,3.0,0,0
0.00015691669941965766,1,0.1980306335611355,0.10799236335551331,0.18283749084073783,0.0011468557523257302,3.0,2.0,3.0,0,0
6.724574385245566e-05,1,0.04624096100353858,0.28562247106472516,0.165388634948009,0.001356433453258351,1.0,3.0,3.0,0,1
0.0053737867352497085,0,0.2247638135217337,0.12257081130590065,0.04728122188335814,0.14075471258746958,3.0,3.0,1.0,0,0
0.0004567618043619525,0,0.016266631592724432,0.027446238733161956,0.04503115979253902,0.08029154586840848,0.0,0.0,1.0,1,0
0.0003561038913299903,1,0.050887764736929124,0.24678263614084298,0.12395035238145999,0.005908926845739169,2.0,3.0,2.0,0,0
0.0004637879030261675,1,0.024588314665808842,0.045966020979215046,0.1445091563511103,0.002625542864461443,1.0,1.0,2.0,0,0
0.0015896170356709822,0,0.07752388914736577,0.04227622694016318,0.0688514811676182,0.11886548604561806,2.0,1.0,1.0,0,1
0.0008190112478996981,0,0.07661488658916205,0.04178051911561429,0.02685001136471869,0.005804137995272859,2.0,1.0,0.0,0,1
0.010052194541612273,1,0.05920454136317663,0.03228610759968538,0.054662299436001566,0.005908926845739169,2.0,1.0,1.0,0,0
0.00010697566499353014,1,0.1430877807800528,0.08256791809941852,0.11991852958235262,0.00400526272893453,3.0,2.0,2.0,0,0
0.0004338212342765975,0,0.011552246877754463,0.03434955634204035,0.058155840819929416,0.028572426560480632,0.0,1.0,1.0,0,0
0.01219075100404961,1,0.027268889846760267,0.13540474128763216,0.025176788600511767,0.008988554728887956,1.0,3.0,0.0,0,0
0.0033163669884813934,0,0.006204945010153041,0.19977644408842676,0.029160482818874046,0.006304795836389675,0.0,3.0,0.0,0,0
0.0002504228823871718,0,0.059986630859095925,0.0327126057202086,0.0492008097677666,0.005804137995272859,2.0,1.0,1.0,0,1
0.0019013843286188954,0,0.19600512137672754,0.10688778754385193,0.03888742500276435,0.005804137995272859,3.0,2.0,0.0,0,1
5.645773364778455e-05,0,0.020152257041750634,0.10278193520167571,0.1740159262388278,0.008988554728887956,0.0,2.0,3.0,1,0
0.00038527953032686915,0,0.007204746581662284,0.07484115064377236,0.01657646739301745,0.008988554728887956,0.0,2.0,0.0,0,1
0.00018238205160630455,0,0.084234939020879,0.04593597454286764,0.07777233559647943,0.0427305645790399,2.0,1.0,1.0,0,1
1.1114170895520353e-05,0,0.019567168333294565,0.03165589439963912,0.053595311024868815,0.017773353359646978,0.0,1.0,1.0,1,0
0.0003062288491294616,0,0.23830859987755762,0.3044959436363263,0.1446799480352902,0.005233620920511836,3.0,3.0,2.0,1,0
9.493822663163729e-05,0,0.2210656210277975,0.2687307319295395,0.15622759702870373,0.005908926845739169,3.0,3.0,3.0,1,0
